timestamp,est_x,est_y,est_z,gt_x,gt_y,gt_z
1.780397876741850853e+09,-4.035733759329687587e+00,-1.439813018526451174e+02,1.584663458369976041e+01,-3.982699359178493381e+01,-1.462274690435127127e+02,5.659977000000001368e+00
1.780397876842505693e+09,-3.934868719311893415e+00,-1.436629894542416537e+02,1.591126652366638439e+01,-3.984581518380485221e+01,-1.459909617047506174e+02,5.655941000000002106e+00
1.780397876943198204e+09,-3.801556554267662591e+00,-1.433222715227637423e+02,1.598798840222550410e+01,-3.984581518380485221e+01,-1.459909617047506174e+02,5.655941000000002106e+00
1.780397877043591261e+09,-3.636342601336835401e+00,-1.429747342839479245e+02,1.608173626898121000e+01,-3.991151144682293506e+01,-1.458022554632529477e+02,5.652922000000000224e+00
1.780397877143935442e+09,-3.454227114747027372e+00,-1.426193134910037088e+02,1.619270744062529133e+01,-3.991151144682293506e+01,-1.458022554632529477e+02,5.652922000000000224e+00
1.780397877244221210e+09,-3.257831786733035528e+00,-1.422602963433770071e+02,1.631905247515083346e+01,-3.998355377974246494e+01,-1.456337853087350140e+02,5.667035999999999518e+00
1.780397877344163895e+09,-3.363043805928370489e+00,-1.422479774880645493e+02,1.623491613167413306e+01,-3.998355377974246494e+01,-1.456337853087350140e+02,5.667035999999999518e+00
1.780397877444053411e+09,-3.144195908659369820e+00,-1.418816897106352712e+02,1.635916043391714680e+01,-4.002213485802037241e+01,-1.454217760803286410e+02,5.670422999999999547e+00
1.780397877544302940e+09,-2.919048626834438664e+00,-1.415149830305772980e+02,1.649610857289575705e+01,-4.002213485802037241e+01,-1.454217760803286410e+02,5.670422999999999547e+00
1.780397877644624472e+09,-2.679326732338054740e+00,-1.411544110448969604e+02,1.663741823412808429e+01,-4.004481347316595219e+01,-1.452068170168840027e+02,5.665310000000001622e+00
1.780397877744853497e+09,-2.433722346241680157e+00,-1.407962770748897583e+02,1.678439092283286982e+01,-4.004481347316595219e+01,-1.452068170168840027e+02,5.665310000000001622e+00
1.780397877844604015e+09,-2.185500668976786187e+00,-1.404527683193946643e+02,1.693620964108922777e+01,-4.007806265736182638e+01,-1.450058639557609865e+02,5.662910000000000110e+00
1.780397877944009066e+09,-1.935561484540443189e+00,-1.401301979806502231e+02,1.709115498805580557e+01,-4.007806265736182638e+01,-1.450058639557609865e+02,5.662910000000000110e+00
1.780397878043267488e+09,-1.698314577836526951e+00,-1.398276087817170605e+02,1.724073719118639048e+01,-4.008441832923310244e+01,-1.447788809287142726e+02,5.654050000000001575e+00
1.780397878142575026e+09,-1.484409013287461221e+00,-1.395551460838956359e+02,1.738050068003388304e+01,-4.008441832923310244e+01,-1.447788809287142726e+02,5.654050000000001575e+00
1.780397878242098570e+09,-1.291167713564618680e+00,-1.393070733889269661e+02,1.750884283121738605e+01,-4.009551264605911314e+01,-1.445756342831591894e+02,5.651126000000001426e+00
1.780397878341988564e+09,-1.113369533243570686e+00,-1.390840098342424938e+02,1.762764660631336966e+01,-4.009551264605911314e+01,-1.445756342831591894e+02,5.651126000000001426e+00
1.780397878442085266e+09,-9.544285625291593078e-01,-1.388846653742794501e+02,1.773218070322627682e+01,-4.009764436029117718e+01,-1.443508387720913220e+02,5.640443000000001206e+00
1.780397878542465448e+09,-8.143784543824210687e-01,-1.387098926102836742e+02,1.782200362949438954e+01,-4.009764436029117718e+01,-1.443508387720913220e+02,5.640443000000001206e+00
1.780397878642992496e+09,-6.956132151111518169e-01,-1.385600308927558331e+02,1.790125862021071868e+01,-4.008666024699013519e+01,-1.441255135168532888e+02,5.634247999999999479e+00
1.780397878743447542e+09,-5.919735231558433952e-01,-1.384336885342967776e+02,1.796624885388785486e+01,-4.008666024699013519e+01,-1.441255135168532888e+02,5.634247999999999479e+00
1.780397878843742609e+09,-5.165494719729082362e-01,-1.383356069532272556e+02,1.801567674907934702e+01,-4.009527210783188877e+01,-1.439153442086019652e+02,5.622659000000002294e+00
1.780397878943948030e+09,-5.875797172329555451e-01,-1.383635356783685495e+02,1.798508302383575597e+01,-4.009527210783188877e+01,-1.439153442086019652e+02,5.622659000000002294e+00
1.780397879043990850e+09,-5.535581909586113625e-01,-1.383171923423762735e+02,1.800541038539774519e+01,-4.008329743466261164e+01,-1.436959239604813661e+02,5.609318999999999278e+00
1.780397879144002914e+09,-5.360548314882436216e-01,-1.382872637105938338e+02,1.801599668479277483e+01,-4.008329743466261164e+01,-1.436959239604813661e+02,5.609318999999999278e+00
1.780397879243853331e+09,-5.217885263664214790e-01,-1.382676597412829835e+02,1.802562748327633102e+01,-4.009487558212968850e+01,-1.435035818225487958e+02,5.605002999999999957e+00
1.780397879343559742e+09,-5.104488407619811596e-01,-1.382533481556703805e+02,1.803363049031398901e+01,-4.009487558212968850e+01,-1.435035818225487958e+02,5.605002999999999957e+00
1.780397879443261862e+09,-5.083770265522531417e-01,-1.382494081076265502e+02,1.803073298771818145e+01,-4.008711343768079871e+01,-1.432907211524258173e+02,5.593256000000000228e+00
1.780397879542905331e+09,-5.275604787814813790e-01,-1.382616490085273995e+02,1.802283881064236937e+01,-4.008711343768079871e+01,-1.432907211524258173e+02,5.593256000000000228e+00
1.780397879642535925e+09,-5.572510990809149689e-01,-1.382821219539776507e+02,1.800562986015644640e+01,-4.008750831914091606e+01,-1.430808319997116769e+02,5.584333000000000879e+00
1.780397879742207527e+09,-5.992985894430233884e-01,-1.383157247092923683e+02,1.798209558879515413e+01,-4.008750831914091606e+01,-1.430808319997116769e+02,5.584333000000000879e+00
1.780397879842066526e+09,-6.523905180881826027e-01,-1.383556455715653897e+02,1.795567948321323826e+01,-4.009556391109649098e+01,-1.428684183326382424e+02,5.571719999999999118e+00
1.780397879942176819e+09,-6.960900252719426362e-01,-1.383938270975154126e+02,1.793383315642758902e+01,-4.009556391109649098e+01,-1.428684183326382424e+02,5.571719999999999118e+00
1.780397880042487383e+09,-7.329009459208037924e-01,-1.384314850636923211e+02,1.791208860250251433e+01,-4.010813774756796590e+01,-1.426742567125333778e+02,5.566514999999998992e+00
1.780397880142755747e+09,-7.764784999801008780e-01,-1.384686657562959340e+02,1.788507234408789515e+01,-4.010813774756796590e+01,-1.426742567125333778e+02,5.566514999999998992e+00
1.780397880242918491e+09,-8.312534218191416358e-01,-1.385093267941463751e+02,1.786027673349948941e+01,-4.011675932541278655e+01,-1.424324604310408517e+02,5.547803000000001816e+00
1.780397880342966318e+09,-8.803029440979486253e-01,-1.385467764057538034e+02,1.783523281592108845e+01,-4.011675932541278655e+01,-1.424324604310408517e+02,5.547803000000001816e+00
1.780397880442919731e+09,-9.266378456010073705e-01,-1.385792331044619345e+02,1.781393503980073945e+01,-4.013117139471270178e+01,-1.422019988274067543e+02,5.529806000000000665e+00
1.780397880543032646e+09,-9.649657665486159885e-01,-1.386041677254520437e+02,1.778650687941926378e+01,-4.013117139471270178e+01,-1.422019988274067543e+02,5.529806000000000665e+00
1.780397880643283367e+09,-8.548975611705174060e-01,-1.386686060661913587e+02,1.787659744497752712e+01,-4.016735987960168330e+01,-1.420124474822742116e+02,5.517648000000001218e+00
1.780397880743435860e+09,-8.999504896263346154e-01,-1.386849295197314689e+02,1.785104746008359911e+01,-4.016735987960168330e+01,-1.420124474822742116e+02,5.517648000000001218e+00
1.780397880843528748e+09,-9.471146402454735380e-01,-1.386978298185545100e+02,1.782536094035724972e+01,-4.018378678732027254e+01,-1.418061326568484333e+02,5.499527000000000498e+00
1.780397880943460941e+09,-9.809378335984462183e-01,-1.387030084180937877e+02,1.780877722351757342e+01,-4.018378678732027254e+01,-1.418061326568484333e+02,5.499527000000000498e+00
1.780397881043288469e+09,-9.945055543493737105e-01,-1.386941035837980678e+02,1.778991453715558180e+01,-4.021241540006673887e+01,-1.416224029890975373e+02,5.483650000000000801e+00
1.780397881143067122e+09,-1.006042496465653358e+00,-1.386835034160221767e+02,1.777564741022938932e+01,-4.021241540006673887e+01,-1.416224029890975373e+02,5.483650000000000801e+00
1.780397881243031025e+09,-1.025404816873361824e+00,-1.386744088710972846e+02,1.776418484323771452e+01,-4.024278277398455828e+01,-1.414444188406165495e+02,5.470918000000001058e+00
1.780397881343096733e+09,-1.044097081408594363e+00,-1.386599665562783343e+02,1.775256549522607941e+01,-4.024278277398455828e+01,-1.414444188406165495e+02,5.470918000000001058e+00
1.780397881443237066e+09,-1.063158286399271901e+00,-1.386433617191229359e+02,1.774256617193169205e+01,-4.022856215016360437e+01,-1.411991356423732498e+02,5.462393999999999750e+00
1.780397881543344975e+09,-1.074022003200653330e+00,-1.386225894226971604e+02,1.773048750460210954e+01,-4.022856215016360437e+01,-1.411991356423732498e+02,5.462393999999999750e+00
1.780397881643425226e+09,-1.090488747930749014e+00,-1.386043513020451030e+02,1.772219825849194308e+01,-4.020742827959134047e+01,-1.409544649610242004e+02,5.444390999999999536e+00
1.780397881743473768e+09,-1.112882837232362476e+00,-1.385884326063099650e+02,1.771158009667152555e+01,-4.020742827959134047e+01,-1.409544649610242004e+02,5.444390999999999536e+00
1.780397881843401194e+09,-1.136120000900191940e+00,-1.385783092206855827e+02,1.770154510578095852e+01,-4.026771153530965108e+01,-1.408119416086125568e+02,5.441114000000002449e+00
1.780397881943227530e+09,-1.153206009118676434e+00,-1.385696715471976006e+02,1.769575686106664136e+01,-4.026771153530965108e+01,-1.408119416086125568e+02,5.441114000000002449e+00
1.780397882043209076e+09,-1.163002306588367674e+00,-1.385631518767115153e+02,1.769581725674840555e+01,-4.030806211615975343e+01,-1.406464086453630387e+02,5.435907000000000266e+00
1.780397882143195152e+09,-1.163825750333288056e+00,-1.385523806584599527e+02,1.770222464184504219e+01,-4.030806211615975343e+01,-1.406464086453630387e+02,5.435907000000000266e+00
1.780397882243016005e+09,-1.293503326258161223e+00,-1.386140182877409188e+02,1.759314047791244207e+01,-4.029793870859196403e+01,-1.404320425631097748e+02,5.425336000000001491e+00
1.780397882342691183e+09,-1.291828285085259154e+00,-1.386139623908901513e+02,1.759957097996214515e+01,-4.029793870859196403e+01,-1.404320425631097748e+02,5.425336000000001491e+00
1.780397882442766428e+09,-1.283769263210743361e+00,-1.386233927699059620e+02,1.760732443725834884e+01,-4.027374419565122565e+01,-1.402082448819556930e+02,5.421027999999999736e+00
1.780397882543081999e+09,-1.275088590815840917e+00,-1.386312100947178010e+02,1.761812002485508799e+01,-4.027374419565122565e+01,-1.402082448819556930e+02,5.421027999999999736e+00
1.780397882643434048e+09,-1.264753101441712602e+00,-1.386427404745012382e+02,1.762863038176843844e+01,-4.016887917430312882e+01,-1.399729321649350595e+02,5.432052000000002323e+00
1.780397882743731737e+09,-1.257475419110633652e+00,-1.386584222274557021e+02,1.764358288972408673e+01,-4.016887917430312882e+01,-1.399729321649350595e+02,5.432052000000002323e+00
1.780397882844083309e+09,-1.237580000186966345e+00,-1.386751763644041375e+02,1.765869602721981124e+01,-4.002806513036586011e+01,-1.397512087027962195e+02,5.440187000000001660e+00
1.780397882944065809e+09,-1.216191730918922076e+00,-1.386939813781615101e+02,1.767564265760178444e+01,-4.002806513036586011e+01,-1.397512087027962195e+02,5.440187000000001660e+00
1.780397883043885469e+09,-1.192539884000069605e+00,-1.387159495105275653e+02,1.769789175400306647e+01,-3.993097830414933469e+01,-1.395411898856663981e+02,5.447849000000001496e+00
1.780397883143584728e+09,-1.160000872710455155e+00,-1.387409356302904371e+02,1.772497621590452610e+01,-3.993097830414933469e+01,-1.395411898856663981e+02,5.447849000000001496e+00
1.780397883243384838e+09,-1.116364644229506098e+00,-1.387626724666992857e+02,1.775701447415763568e+01,-3.981857992287515202e+01,-1.392828781110062835e+02,5.446654999999999802e+00
1.780397883343095303e+09,-1.063783200603992896e+00,-1.387856175515406107e+02,1.778367557863362691e+01,-3.981857992287515202e+01,-1.392828781110062835e+02,5.446654999999999802e+00
1.780397883443064213e+09,-1.024425493447907343e+00,-1.388140905049749279e+02,1.781436037477347867e+01,-3.972594224562462273e+01,-1.390269591739369446e+02,5.445572999999999553e+00
1.780397883543264866e+09,-9.877341768530101263e-01,-1.388457905136325508e+02,1.784283310198109263e+01,-3.972594224562462273e+01,-1.390269591739369446e+02,5.445572999999999553e+00
1.780397883643262386e+09,-9.415645926603843918e-01,-1.388813146191929491e+02,1.787652061587890273e+01,-3.964519776976329979e+01,-1.387784723716696078e+02,5.444808999999999344e+00
1.780397883743129015e+09,-8.915819086643779201e-01,-1.389176506020171757e+02,1.790700320182153860e+01,-3.964519776976329979e+01,-1.387784723716696078e+02,5.444808999999999344e+00
1.780397883842955351e+09,-8.569042949732192938e-01,-1.389620043178823607e+02,1.793364864210008847e+01,-3.957502977027567681e+01,-1.385348946807399955e+02,5.434967000000000326e+00
1.780397883943130732e+09,-8.679313548073963602e-01,-1.389246907390595709e+02,1.789689628054536286e+01,-3.957502977027567681e+01,-1.385348946807399955e+02,5.434967000000000326e+00
1.780397884043486357e+09,-8.622943003687453256e-01,-1.389890004245358455e+02,1.790933353567653796e+01,-3.950088703308000504e+01,-1.382994609618227173e+02,5.428283000000000413e+00
1.780397884143576384e+09,-8.666119706952031265e-01,-1.390600552991886332e+02,1.791767556043267717e+01,-3.950088703308000504e+01,-1.382994609618227173e+02,5.428283000000000413e+00
1.780397884243347406e+09,-8.684065445941229200e-01,-1.391336826612880486e+02,1.792592790378478895e+01,-3.942566037482365005e+01,-1.380615830338271053e+02,5.427196000000002130e+00
1.780397884343223333e+09,-8.625490975233987001e-01,-1.392035825832878118e+02,1.793759677379176765e+01,-3.942566037482365005e+01,-1.380615830338271053e+02,5.427196000000002130e+00
1.780397884443502665e+09,-8.468901119106391207e-01,-1.392673103414916227e+02,1.795255208872984554e+01,-3.935944659637923593e+01,-1.377981974240719865e+02,5.412718999999999170e+00
1.780397884544004440e+09,-8.343876189318137904e-01,-1.393334988548797355e+02,1.796832877275362250e+01,-3.935944659637923593e+01,-1.377981974240719865e+02,5.412718999999999170e+00
1.780397884644609451e+09,-8.254556651466202766e-01,-1.393956196276673722e+02,1.798628577149638375e+01,-3.930510053543503091e+01,-1.375388948354748209e+02,5.399622000000000810e+00
1.780397884745088577e+09,-8.060222111533192901e-01,-1.394537909784866372e+02,1.800435337537049207e+01,-3.930510053543503091e+01,-1.375388948354748209e+02,5.399622000000000810e+00
1.780397884845247984e+09,-7.806825730180548817e-01,-1.395061514386608508e+02,1.802471664881847602e+01,-3.928195979751426137e+01,-1.373033682583668451e+02,5.391794000000000864e+00
1.780397884945050001e+09,-7.592802271771148526e-01,-1.395451814185082640e+02,1.804546844851430620e+01,-3.928195979751426137e+01,-1.373033682583668451e+02,5.391794000000000864e+00
1.780397885044614553e+09,-7.440308009953469082e-01,-1.395787672093630079e+02,1.806165294179611180e+01,-3.926527305940057744e+01,-1.370817036846077883e+02,5.376536999999999011e+00
1.780397885144017696e+09,-7.386911904084740854e-01,-1.396075952477171995e+02,1.807252553221554336e+01,-3.926527305940057744e+01,-1.370817036846077883e+02,5.376536999999999011e+00
1.780397885243580341e+09,-7.388717207385013808e-01,-1.396303124513736691e+02,1.808209642161155983e+01,-3.924844215531021518e+01,-1.368903126421248828e+02,5.366876000000001312e+00
1.780397885343227863e+09,-7.356616131395270486e-01,-1.396465202299080772e+02,1.809227286613714369e+01,-3.924844215531021518e+01,-1.368903126421248828e+02,5.366876000000001312e+00
1.780397885443040371e+09,-7.223806182741014936e-01,-1.396553831299108310e+02,1.810459609756911448e+01,-3.919599780618939633e+01,-1.366588160468126318e+02,5.353889000000002341e+00
1.780397885543105125e+09,-7.119384537026292037e-01,-1.396590130476519107e+02,1.811712128001309452e+01,-3.919599780618939633e+01,-1.366588160468126318e+02,5.353889000000002341e+00
1.780397885643206120e+09,-7.023777761474150338e-01,-1.396613322256733341e+02,1.812948702899932840e+01,-3.915246982243108675e+01,-1.363915761312115933e+02,5.337640000000000384e+00
1.780397885743329763e+09,-6.924581584589191152e-01,-1.396640576513243559e+02,1.814012000510831513e+01,-3.915246982243108675e+01,-1.363915761312115933e+02,5.337640000000000384e+00
1.780397885843337297e+09,-7.158032085136198930e-01,-1.397885249047352545e+02,1.809871927645176726e+01,-3.913441970941725145e+01,-1.361664984404024494e+02,5.325735000000001662e+00
1.780397885943133354e+09,-7.013699016585661639e-01,-1.397863309928123954e+02,1.810703983176389897e+01,-3.913441970941725145e+01,-1.361664984404024494e+02,5.325735000000001662e+00
1.780397886042875290e+09,-6.918643862058502236e-01,-1.397850022444000047e+02,1.811649779553177808e+01,-3.907091056686518016e+01,-1.359443060692487961e+02,5.314109000000001970e+00
1.780397886142659187e+09,-6.735499154978441538e-01,-1.397878720299630118e+02,1.812526034735808622e+01,-3.907091056686518016e+01,-1.359443060692487961e+02,5.314109000000001970e+00
1.780397886242919683e+09,-6.555292289248484394e-01,-1.397910201476611007e+02,1.813276628663287937e+01,-3.898360380933991109e+01,-1.357103103901227712e+02,5.303194000000001296e+00
1.780397886343366385e+09,-6.455491387747400722e-01,-1.397956941208889816e+02,1.813898699944257942e+01,-3.898360380933991109e+01,-1.357103103901227712e+02,5.303194000000001296e+00
1.780397886443827152e+09,-6.406605210478204526e-01,-1.398017696616182377e+02,1.814295511506172431e+01,-3.892906925339308799e+01,-1.354636708581942628e+02,5.293033000000001209e+00
1.780397886544199228e+09,-6.431468973891583119e-01,-1.398153074279418888e+02,1.814570943923581581e+01,-3.892906925339308799e+01,-1.354636708581942628e+02,5.293033000000001209e+00
1.780397886644336224e+09,-6.462577951562735734e-01,-1.398295459660852771e+02,1.814717730865153555e+01,-3.888411836737782323e+01,-1.351768985754652022e+02,5.274136999999999631e+00
1.780397886744054317e+09,-6.535371415336044265e-01,-1.398490134794449773e+02,1.814606209301805251e+01,-3.888411836737782323e+01,-1.351768985754652022e+02,5.274136999999999631e+00
1.780397886843558550e+09,-6.706659095481768418e-01,-1.398793630202498832e+02,1.813975665368099754e+01,-3.879313647747538596e+01,-1.348802795589641050e+02,5.253251999999999811e+00
1.780397886942956448e+09,-6.935538347275098658e-01,-1.399141578036348506e+02,1.813091949513432866e+01,-3.879313647747538596e+01,-1.348802795589641050e+02,5.253251999999999811e+00
1.780397887042304516e+09,-7.131855881423945220e-01,-1.399555294256674074e+02,1.812527748288233198e+01,-3.868170089868129224e+01,-1.345918183813005840e+02,5.239012999999999920e+00
1.780397887142001152e+09,-7.306902518771209998e-01,-1.399897040717986840e+02,1.812205522771914445e+01,-3.868170089868129224e+01,-1.345918183813005840e+02,5.239012999999999920e+00
1.780397887242230892e+09,-7.387491498627127839e-01,-1.400115169815125569e+02,1.812365962607148617e+01,-3.859429024414502862e+01,-1.343059809474524968e+02,5.226179000000001906e+00
1.780397887342540503e+09,-7.252548826182021457e-01,-1.400181671610524745e+02,1.812909164251293248e+01,-3.859429024414502862e+01,-1.343059809474524968e+02,5.226179000000001906e+00
1.780397887442931175e+09,-6.909160905329088109e-01,-1.401697066178780631e+02,1.808795746261191084e+01,-3.851668226611769796e+01,-1.340031130430014912e+02,5.206759999999999167e+00
1.780397887543486357e+09,-6.772216572244076360e-01,-1.401602879423781189e+02,1.810057837641344491e+01,-3.851668226611769796e+01,-1.340031130430014912e+02,5.206759999999999167e+00
1.780397887643959761e+09,-6.630392235638993270e-01,-1.401431612430125710e+02,1.810902938796869677e+01,-3.843530854858715173e+01,-1.336968216026168932e+02,5.191780000000001394e+00
1.780397887744362593e+09,-6.615884557848090708e-01,-1.401261396251419740e+02,1.811812841708827193e+01,-3.843530854858715173e+01,-1.336968216026168932e+02,5.191780000000001394e+00
1.780397887844577312e+09,-6.699043959009145510e-01,-1.401099675280234749e+02,1.812295895450921535e+01,-3.831187946470905814e+01,-1.333598248623732729e+02,5.168151999999999191e+00
1.780397887944407463e+09,-6.840512224080868009e-01,-1.400894366497622059e+02,1.812235800476327796e+01,-3.831187946470905814e+01,-1.333598248623732729e+02,5.168151999999999191e+00
1.780397888044054985e+09,-7.005856328538015987e-01,-1.400685802027586817e+02,1.812082886918978630e+01,-3.818052301247132618e+01,-1.329923017004450401e+02,5.144102000000000174e+00
1.780397888143758059e+09,-7.112191140307544401e-01,-1.400404938112320963e+02,1.811870253100536843e+01,-3.818052301247132618e+01,-1.329923017004450401e+02,5.144102000000000174e+00
1.780397888243707895e+09,-7.168310053765765133e-01,-1.400035227313213966e+02,1.811428882929821071e+01,-3.802871167364999394e+01,-1.325735377701523419e+02,5.118021999999999849e+00
1.780397888343961716e+09,-7.227040794853962780e-01,-1.399573901600253407e+02,1.811000485484384370e+01,-3.802871167364999394e+01,-1.325735377701523419e+02,5.118021999999999849e+00
1.780397888443991661e+09,-7.268878136851952831e-01,-1.399056712326364504e+02,1.810459156675896963e+01,-3.785090246504578460e+01,-1.321860574323937669e+02,5.098672000000000537e+00
1.780397888543829441e+09,-7.389364478759006261e-01,-1.398551511010230115e+02,1.809718930461158948e+01,-3.785090246504578460e+01,-1.321860574323937669e+02,5.098672000000000537e+00
1.780397888643574715e+09,-7.521070363879260867e-01,-1.398106616745908752e+02,1.809335622647698472e+01,-3.769543877078903193e+01,-1.318650343654507253e+02,5.084248999999999796e+00
1.780397888743257999e+09,-7.617149658857869099e-01,-1.397582409700473534e+02,1.808907928657532693e+01,-3.769543877078903193e+01,-1.318650343654507253e+02,5.084248999999999796e+00
1.780397888843088865e+09,-7.658404722030667244e-01,-1.397019428690897200e+02,1.808636882237318133e+01,-3.761620574681442974e+01,-1.315938943987291339e+02,5.073544999999999305e+00
1.780397888943024635e+09,-7.282337735698973802e-01,-1.397565074320008307e+02,1.808017116174748651e+01,-3.761620574681442974e+01,-1.315938943987291339e+02,5.073544999999999305e+00
1.780397889042972088e+09,-7.253186623678686828e-01,-1.396926129424795704e+02,1.808153057908371153e+01,-3.749783630976486393e+01,-1.312885216625780060e+02,5.064478000000001146e+00
1.780397889142980576e+09,-7.256926236123319995e-01,-1.396404976396514712e+02,1.808529008106187064e+01,-3.749783630976486393e+01,-1.312885216625780060e+02,5.064478000000001146e+00
1.780397889242932558e+09,-7.293071327583646735e-01,-1.396011731583521964e+02,1.808534790127149705e+01,-3.749445079502077505e+01,-1.310241946201430494e+02,5.050844000000001444e+00
1.780397889343238592e+09,-7.397719951552517159e-01,-1.395809085474456595e+02,1.808662526645826318e+01,-3.749445079502077505e+01,-1.310241946201430494e+02,5.050844000000001444e+00
1.780397889443576336e+09,-7.520034880476060835e-01,-1.395683464878821951e+02,1.808866312983667513e+01,-3.751868506943466031e+01,-1.307775577792524757e+02,5.026379999999999626e+00
1.780397889543789625e+09,-7.578586708965531216e-01,-1.395497325429841737e+02,1.809358995377698420e+01,-3.751868506943466031e+01,-1.307775577792524757e+02,5.026379999999999626e+00
1.780397889643735409e+09,-7.532292219786427268e-01,-1.395221160749346154e+02,1.810257664010638479e+01,-3.757209741808582493e+01,-1.305489058725572988e+02,5.003778000000000503e+00
1.780397889743291378e+09,-7.380923186747736509e-01,-1.394836617788861588e+02,1.811691961130446060e+01,-3.757209741808582493e+01,-1.305489058725572988e+02,5.003778000000000503e+00
1.780397889842881203e+09,-7.140110584457914911e-01,-1.394469855298870016e+02,1.813572006978648687e+01,-3.763107320589914195e+01,-1.302731780029802735e+02,4.975525000000001086e+00
1.780397889942734241e+09,-6.923562599939998563e-01,-1.394142146099492834e+02,1.815928737986737218e+01,-3.763107320589914195e+01,-1.302731780029802735e+02,4.975525000000001086e+00
1.780397890042597771e+09,-6.614467084967969868e-01,-1.393873698586776584e+02,1.818529827174762659e+01,-3.773613560709503645e+01,-1.300515879637032413e+02,4.927151999999999532e+00
1.780397890142504454e+09,-6.248045231810550604e-01,-1.393648317192060517e+02,1.821207696718719404e+01,-3.773613560709503645e+01,-1.300515879637032413e+02,4.927151999999999532e+00
1.780397890242533207e+09,-5.869377160525459658e-01,-1.393433766225674049e+02,1.824003470318493925e+01,-3.797573008384745208e+01,-1.298973366713435098e+02,4.883282000000001233e+00
1.780397890342571974e+09,-5.456966002045362529e-01,-1.393336177993415959e+02,1.826946429172873820e+01,-3.797573008384745208e+01,-1.298973366713435098e+02,4.883282000000001233e+00
1.780397890442647457e+09,-6.867732745386661009e-01,-1.395745555863886125e+02,1.808937422077060120e+01,-3.829719650836056388e+01,-1.297894147344857458e+02,4.863141999999999854e+00
1.780397890542732239e+09,-6.416800186168956088e-01,-1.395919493175501316e+02,1.812066279185744122e+01,-3.829719650836056388e+01,-1.297894147344857458e+02,4.863141999999999854e+00
1.780397890642931700e+09,-5.953098657624451562e-01,-1.396115128325506589e+02,1.815328013091320258e+01,-3.842457418314410234e+01,-1.295891275409136369e+02,4.837772000000001071e+00
1.780397890743237019e+09,-5.399486115425844446e-01,-1.396311034569600054e+02,1.818963558437558703e+01,-3.842457418314410234e+01,-1.295891275409136369e+02,4.837772000000001071e+00
1.780397890843358278e+09,-4.902754305943517465e-01,-1.396604297156762584e+02,1.822571321757389740e+01,-3.847060094438428024e+01,-1.293775803161575482e+02,4.820797999999999917e+00
1.780397890943279028e+09,-4.384219242249258741e-01,-1.397046256410082208e+02,1.825850836409359346e+01,-3.847060094438428024e+01,-1.293775803161575482e+02,4.820797999999999917e+00
1.780397891043577194e+09,-3.973916937980277453e-01,-1.397528394869185604e+02,1.828984463944101435e+01,-3.843723126437397042e+01,-1.291770413003752083e+02,4.864864000000000743e+00
1.780397891143917561e+09,-3.566082924653812825e-01,-1.398102605837814281e+02,1.831911068501957374e+01,-3.843723126437397042e+01,-1.291770413003752083e+02,4.864864000000000743e+00
1.780397891244097948e+09,-3.150020947555844941e-01,-1.398813924146139982e+02,1.834707524139972890e+01,-3.843926629491229363e+01,-1.289617135370802998e+02,4.930385000000001128e+00
1.780397891344245195e+09,-2.817546691968715322e-01,-1.399559811349438689e+02,1.837069688722022676e+01,-3.843926629491229363e+01,-1.289617135370802998e+02,4.930385000000001128e+00
1.780397891444275618e+09,-2.531929688049672222e-01,-1.400401762047825969e+02,1.838922223783972498e+01,-3.840704785168271229e+01,-1.287138591334683611e+02,4.946300000000000807e+00
1.780397891544271469e+09,-2.360502107677859840e-01,-1.401346627428327167e+02,1.840515808975239764e+01,-3.840704785168271229e+01,-1.287138591334683611e+02,4.946300000000000807e+00
1.780397891644310951e+09,-2.257170776806844970e-01,-1.402370802756533408e+02,1.841855226761237674e+01,-3.835273300585510015e+01,-1.284308356206509245e+02,4.930604999999999905e+00
1.780397891744318008e+09,-2.192617410643578069e-01,-1.403347440277497924e+02,1.842329263738817247e+01,-3.835273300585510015e+01,-1.284308356206509245e+02,4.930604999999999905e+00
1.780397891844448805e+09,-2.302901116810573967e-01,-1.404443707843092284e+02,1.842466803471123882e+01,-3.827424705340575883e+01,-1.281448064199315127e+02,4.898611999999999966e+00
1.780397891944549799e+09,-2.520727684541981262e-01,-1.405540206414234206e+02,1.841806279098046417e+01,-3.827424705340575883e+01,-1.281448064199315127e+02,4.898611999999999966e+00
1.780397892044581413e+09,-2.846088713631758083e-01,-1.404665559707360956e+02,1.831762399340673397e+01,-3.815675842598089673e+01,-1.278166204649858884e+02,4.857652000000001635e+00
1.780397892144534826e+09,-3.284832726234441225e-01,-1.405692652769106701e+02,1.830085960053983030e+01,-3.815675842598089673e+01,-1.278166204649858884e+02,4.857652000000001635e+00
1.780397892244065285e+09,-3.737293848688381104e-01,-1.406761986422179120e+02,1.828635938951564555e+01,-3.805633274860792881e+01,-1.274608753147993667e+02,4.798732000000001108e+00
1.780397892343457699e+09,-4.174204956771632169e-01,-1.407794844302954402e+02,1.826812459084565177e+01,-3.805633274860792881e+01,-1.274608753147993667e+02,4.798732000000001108e+00
1.780397892443154335e+09,-4.688368419656399055e-01,-1.408807178168813721e+02,1.825049090771683780e+01,-3.797432324597619413e+01,-1.271057070770051638e+02,4.748062000000000893e+00
