timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1780397339.00206,1780397339.00165,52.5144138781754,13.3227114738764,21.11208,65.8898,33.65545,33.65545,0.46630305,0.3487389,24.60141,1,1,7,2,2,0,0
1780397339.20249,1780397339.20214,52.514412009545,13.3227112903782,21.116234,65.89395,33.65545,33.65545,0.46691763,0.35023072,24.60141,1,1,7,2,2,0,0
1780397339.40301,1780397339.40263,52.51440986627,13.3227108885995,21.129322,65.90704,33.65545,33.65545,0.4678871,0.3501291,24.60141,1,1,7,2,2,0,0
1780397339.6135,1780397339.61315,52.5144075190683,13.3227105197513,21.13917,65.91689,33.65545,33.65545,0.4682296,0.3517177,24.60141,1,1,7,2,2,0,0
1780397339.80397,1780397339.80362,52.5144053733126,13.3227101234777,21.14462,65.92235,33.65545,33.65545,0.46590012,0.3517818,24.60141,1,1,7,2,2,0,0
1780397340.00451,1780397340.00411,52.5144032040155,13.3227097091048,21.15509,65.932816,33.65545,33.65545,0.4640718,0.35049444,24.60141,1,1,7,2,2,0,0
1780397340.20501,1780397340.20461,52.5144010744572,13.3227093340342,21.16485,65.94258,33.65545,33.65545,0.4623812,0.35097572,24.60141,1,1,7,2,2,0,0
1780397340.40546,1780397340.4051,52.5143989633307,13.3227088765079,21.178686,65.95642,33.65545,33.65545,0.4607007,0.35140944,24.60141,1,1,7,2,2,0,0
1780397340.60847,1780397340.60559,52.514396956769,13.3227084220545,21.197084,65.97482,33.65545,33.65545,0.45872357,0.3516952,24.60141,1,1,7,2,2,0,0
1780397340.80893,1780397340.80609,52.5143949498747,13.3227080413581,21.199278,65.97702,33.65545,33.65545,0.4565957,0.35016155,24.60141,1,1,7,2,2,0,0
1780397341.00944,1780397341.00658,52.5143929799346,13.3227077822339,21.200516,65.978264,33.65545,33.65545,0.4544105,0.35033718,24.60141,1,1,7,2,2,0,0
1780397341.20995,1780397341.20707,52.5143908241962,13.3227073689625,21.206282,65.98404,33.65545,33.65545,0.4521763,0.3504838,24.60141,1,1,7,2,2,0,0
1780397341.41041,1780397341.40757,52.5143885484262,13.3227069586537,21.212852,65.99061,33.65545,33.65545,0.4499223,0.34888595,24.60141,1,1,7,2,2,0,0
1780397341.61091,1780397341.60806,52.5143862656151,13.3227065190614,21.221886,65.99965,33.65545,33.65545,0.4476451,0.34898576,24.60141,1,1,7,2,2,0,0
1780397341.8114,1780397341.80855,52.5143839444092,13.3227059120963,21.213612,65.99137,33.65545,33.65545,0.445493,0.34908572,24.60141,1,1,7,2,2,0,0
1780397342.0019,1780397341.99902,52.5143817329119,13.3227052576375,21.203215,65.98098,33.65545,33.65545,0.4431807,0.34711617,24.60141,1,1,7,2,2,0,0
1780397342.2024,1780397342.19952,52.5143795837589,13.3227046696872,21.213829,65.9916,33.65545,33.65545,0.44156212,0.3472487,24.60141,1,1,7,2,2,0,0
1780397342.4129,1780397342.41004,52.5143775125234,13.3227041968693,21.222822,66.0006,33.65545,33.65545,0.44046006,0.3477326,24.60141,1,1,7,2,2,0,0
1780397342.61338,1780397342.61053,52.5143756319689,13.3227037613246,21.231142,66.00893,33.65545,33.65545,0.4388909,0.34607765,24.60141,1,1,7,2,2,0,0
1780397342.80386,1780397342.801,52.5143735435674,13.322703076657,21.237776,66.015564,33.65545,33.65545,0.43683958,0.34569505,24.60141,1,1,7,2,2,0,0
1780397343.00455,1780397343.00149,52.514371272621,13.322702337451,21.254381,66.03217,33.65545,33.65545,0.43513343,0.34566018,24.60141,1,1,7,2,2,0,0
1780397343.20483,1780397343.20198,52.5143691399933,13.322701668997,21.27842,66.05621,33.65545,33.65545,0.4334229,0.34561837,24.60141,1,1,7,2,2,0,0
1780397343.40539,1780397343.40248,52.5143670730865,13.3227009542666,21.29284,66.07064,33.65545,33.65545,0.43188775,0.3440224,24.60141,1,1,7,2,2,0,0
1780397343.60583,1780397343.60297,52.5143648700132,13.32270029425,21.302036,66.07985,33.65545,33.65545,0.43058476,0.34425598,24.60141,1,1,7,2,2,0,0
1780397343.80635,1780397343.80346,52.5143626723304,13.3226996098849,21.315449,66.09326,33.65545,33.65545,0.4295854,0.3446744,24.60141,1,1,7,2,2,0,0
1780397344.00681,1780397344.00396,52.5143604674487,13.3226990186206,21.327358,66.10517,33.65545,33.65545,0.4291126,0.34359026,24.60141,1,1,7,2,2,0,0
1780397344.20729,1780397344.20445,52.5143584912132,13.3226984764311,21.341719,66.11954,33.65545,33.65545,0.42927322,0.3442541,24.60141,1,1,7,2,2,0,0
1780397344.40785,1780397344.40494,52.5143564036015,13.322697854246,21.353403,66.131226,33.65545,33.65545,0.42971003,0.34497955,24.60141,1,1,7,2,2,0,0
1780397344.60828,1780397344.60544,52.5143543639507,13.3226971581812,21.359617,66.13744,33.65545,33.65545,0.4301947,0.34404612,24.60141,1,1,7,2,2,0,0
1780397344.80877,1780397344.80593,52.5143522614432,13.3226964778677,21.367508,66.14534,33.65545,33.65545,0.43062955,0.3447445,24.60141,1,1,7,2,2,0,0
1780397345.00927,1780397345.00643,52.514350449728,13.3226958250972,21.377867,66.15569,33.65545,33.65545,0.4310637,0.3454346,24.60141,1,1,7,2,2,0,0
1780397345.20976,1780397345.20692,52.5143486702148,13.3226951945287,21.388145,66.16597,33.65545,33.65545,0.43147847,0.3444584,24.60141,1,1,7,2,2,0,0
1780397345.41029,1780397345.40741,52.5143469212314,13.3226946248858,21.414494,66.19232,33.65545,33.65545,0.43183467,0.3451207,24.60141,1,1,7,2,2,0,0
1780397345.61077,1780397345.60791,52.5143451446829,13.3226941839375,21.437197,66.215034,33.65545,33.65545,0.4320836,0.34575024,24.60141,1,1,7,2,2,0,0
1780397345.81127,1780397345.8084,52.5143431612165,13.322693674561,21.458838,66.23668,33.65545,33.65545,0.43218958,0.3446675,24.60141,1,1,7,2,2,0,0
1780397346.01175,1780397346.00889,52.5143413341151,13.3226933514423,21.477104,66.254944,33.65545,33.65545,0.4321698,0.34519446,24.60141,1,1,7,2,2,0,0
1780397346.2022,1780397346.19936,52.51433986432,13.3226931711251,21.489557,66.267395,33.65545,33.65545,0.43163082,0.34528378,24.60141,1,1,7,2,2,0,0
1780397346.4027,1780397346.39985,52.5143379000676,13.3226930449993,21.512516,66.29036,33.65545,33.65545,0.4313402,0.34562004,24.60141,1,1,7,2,2,0,0
1780397346.61327,1780397346.61037,52.5143354636491,13.3226929393541,21.549973,66.32782,33.65545,33.65545,0.4311785,0.34445554,24.60141,1,1,7,2,2,0,0
1780397346.80373,1780397346.80084,52.5143330825172,13.3226929256133,21.576675,66.35452,33.65545,33.65545,0.42992413,0.34410885,24.60141,1,1,7,2,2,0,0
1780397347.00421,1780397347.00134,52.5143309161703,13.3226929217909,21.608873,66.38673,33.65545,33.65545,0.42880386,0.344067,24.60141,1,1,7,2,2,0,0
1780397347.20466,1780397347.20183,52.5143290231908,13.3226929825225,21.636501,66.41435,33.65545,33.65545,0.42746267,0.34234872,24.60141,1,1,7,2,2,0,0
1780397347.40517,1780397347.40232,52.5143269738135,13.3226930705871,21.669565,66.44742,33.65545,33.65545,0.4260628,0.3422732,24.60141,1,1,7,2,2,0,0
1780397347.60571,1780397347.60282,52.5143249277216,13.3226931442996,21.709263,66.48712,33.65545,33.65545,0.42464462,0.34219584,24.60141,1,1,7,2,2,0,0
1780397347.80618,1780397347.80331,52.5143227712632,13.3226932515512,21.751022,66.52888,33.65545,33.65545,0.4233153,0.3405285,24.60141,1,1,7,2,2,0,0
1780397348.00666,1780397348.0038,52.5143207670533,13.3226934574304,21.789148,66.56701,33.65545,33.65545,0.42209905,0.34049496,24.60141,1,1,7,2,2,0,0
1780397348.20714,1780397348.2043,52.5143188695031,13.3226936264315,21.81805,66.59591,33.65545,33.65545,0.42100924,0.34048194,24.60141,1,1,7,2,2,0,0
1780397348.4077,1780397348.40479,52.5143170179467,13.3226937269183,21.84468,66.62254,33.65545,33.65545,0.42003712,0.33891144,24.60141,1,1,7,2,2,0,0
1780397348.60816,1780397348.60529,52.5143150929287,13.3226935351742,21.859327,66.637184,33.65545,33.65545,0.41921234,0.3389641,24.60141,1,1,7,2,2,0,0
1780397348.80864,1780397348.80578,52.5143132121003,13.3226932033791,21.879814,66.65768,33.65545,33.65545,0.418515,0.3390711,24.60141,1,1,7,2,2,0,0
1780397349.00912,1780397349.00627,52.5143112779801,13.3226927697707,21.911507,66.68938,33.65545,33.65545,0.4179965,0.3392771,24.60141,1,1,7,2,2,0,0
1780397349.20961,1780397349.20676,52.5143092653579,13.3226924271486,21.937233,66.7151,33.65545,33.65545,0.41769135,0.33803552,24.60141,1,1,7,2,2,0,0
1780397349.41011,1780397349.40726,52.5143074410532,13.3226920026523,21.97236,66.750244,33.65545,33.65545,0.41749397,0.338403,24.60141,1,1,7,2,2,0,0
1780397349.6106,1780397349.60775,52.5143055186665,13.3226915792832,21.991106,66.76899,33.65545,33.65545,0.4172502,0.33867958,24.60141,1,1,7,2,2,0,0
1780397349.81115,1780397349.80825,52.5143031549154,13.3226911711833,21.998703,66.776596,33.65545,33.65545,0.4173412,0.33735475,24.60141,1,1,7,2,2,0,0
1780397350.01159,1780397350.00874,52.5143009952964,13.3226909239202,22.000225,66.77812,33.65545,33.65545,0.41817445,0.33760643,24.60141,1,1,7,2,2,0,0
1780397350.20227,1780397350.19921,52.5142988663167,13.3226907659976,21.992964,66.77086,33.65545,33.65545,0.41923124,0.33755523,24.60141,1,1,7,2,2,0,0
1780397350.40258,1780397350.3997,52.5142967373398,13.3226904007559,22.007727,66.78562,33.65545,33.65545,0.42055386,0.33641082,24.60141,1,1,7,2,2,0,0
1780397350.60304,1780397350.6002,52.5142947427012,13.3226901008926,22.027992,66.80589,33.65545,33.65545,0.42104322,0.33675405,24.60141,1,1,7,2,2,0,0
1780397350.81363,1780397350.81071,52.5142925320566,13.3226898569473,22.041313,66.819214,33.65545,33.65545,0.4211033,0.33749777,24.60141,1,1,7,2,2,0,0
1780397351.00407,1780397351.00118,52.5142905740839,13.3226898616906,22.028004,66.80591,33.65545,33.65545,0.42030412,0.33598018,24.60141,1,1,7,2,2,0,0
1780397351.20453,1780397351.20168,52.5142886074359,13.3226899264485,22.030237,66.80814,33.65545,33.65545,0.42041188,0.33632982,24.60141,1,1,7,2,2,0,0
1780397351.405,1780397351.40217,52.5142865765669,13.3226900590958,22.044315,66.82223,33.65545,33.65545,0.4205691,0.33675838,24.60141,1,1,7,2,2,0,0
1780397351.60552,1780397351.60267,52.5142843973451,13.3226901053314,22.045277,66.82319,33.65545,33.65545,0.4208058,0.337332,24.60141,1,1,7,2,2,0,0
1780397351.80601,1780397351.80316,52.5142823914497,13.3226903154762,22.056398,66.83431,33.65545,33.65545,0.42105374,0.33647442,24.60141,1,1,7,2,2,0,0
1780397352.00654,1780397352.00365,52.5142803107126,13.3226905694758,22.064697,66.84261,33.65545,33.65545,0.42113107,0.33711448,24.60141,1,1,7,2,2,0,0
1780397352.20699,1780397352.20415,52.5142781322129,13.3226908822267,22.048273,66.82619,33.65545,33.65545,0.42091915,0.3375927,24.60141,1,1,7,2,2,0,0
1780397352.40754,1780397352.40464,52.5142759215265,13.3226912589006,22.039906,66.817825,33.65545,33.65545,0.4205603,0.33648747,24.60141,1,1,7,2,2,0,0
1780397352.60798,1780397352.60513,52.5142737022723,13.3226916435976,22.028257,66.80618,33.65545,33.65545,0.42008647,0.33688042,24.60141,1,1,7,2,2,0,0
1780397352.80848,1780397352.80563,52.5142714840378,13.3226918778175,22.044373,66.822296,33.65545,33.65545,0.41954052,0.33725023,24.60141,1,1,7,2,2,0,0
1780397353.00901,1780397353.00612,52.5142693230288,13.3226921254094,22.056679,66.83461,33.65545,33.65545,0.418949,0.3360589,24.60141,1,1,7,2,2,0,0
1780397353.2095,1780397353.20661,52.5142671034598,13.3226924754911,22.069494,66.84743,33.65545,33.65545,0.418306,0.3363908,24.60141,1,1,7,2,2,0,0
1780397353.40995,1780397353.40711,52.5142648473456,13.3226925205779,22.086859,66.86479,33.65545,33.65545,0.41765457,0.3367097,24.60141,1,1,7,2,2,0,0
1780397353.61044,1780397353.6076,52.5142624173459,13.3226925250279,22.094536,66.87247,33.65545,33.65545,0.4170336,0.33547768,24.60141,1,1,7,2,2,0,0
1780397353.81094,1780397353.80809,52.5142601015372,13.3226925570414,22.103527,66.88146,33.65545,33.65545,0.41647503,0.33576897,24.60141,1,1,7,2,2,0,0
1780397354.01143,1780397354.00859,52.5142579653,13.3226924975158,22.104017,66.88196,33.65545,33.65545,0.41597414,0.33605504,24.60141,1,1,7,2,2,0,0
1780397354.21197,1780397354.20908,52.5142557970759,13.3226922510845,22.097013,66.87496,33.65545,33.65545,0.41554636,0.33480552,24.60141,1,1,7,2,2,0,0
1780397354.40259,1780397354.39955,52.5142537040989,13.3226920885996,22.100967,66.878914,33.65545,33.65545,0.4147577,0.33472028,24.60141,1,1,7,2,2,0,0
1780397354.60294,1780397354.60004,52.5142515431184,13.3226919721421,22.087486,66.86543,33.65545,33.65545,0.41443956,0.3350036,24.60141,1,1,7,2,2,0,0
1780397354.80341,1780397354.80054,52.5142494167387,13.3226916005284,22.084948,66.86289,33.65545,33.65545,0.41420692,0.33531624,24.60141,1,1,7,2,2,0,0
1780397355.01392,1780397355.01106,52.5142470714891,13.3226912427756,22.071604,66.84955,33.65545,33.65545,0.41454062,0.3345352,24.60141,1,1,7,2,2,0,0
1780397355.20439,1780397355.20153,52.5142451049173,13.3226911345232,22.05969,66.83764,33.65545,33.65545,0.41424227,0.334601,24.60141,1,1,7,2,2,0,0
1780397355.40487,1780397355.40202,52.5142431947405,13.3226911905151,22.04623,66.82417,33.65545,33.65545,0.41457483,0.3350777,24.60141,1,1,7,2,2,0,0
1780397355.60536,1780397355.60251,52.5142410777018,13.3226914201447,22.01593,66.793884,33.65545,33.65545,0.41510832,0.3340238,24.60141,1,1,7,2,2,0,0
1780397355.80586,1780397355.80301,52.5142390220751,13.3226917808179,21.983507,66.76146,33.65545,33.65545,0.4156884,0.33447382,24.60141,1,1,7,2,2,0,0
1780397356.00636,1780397356.0035,52.5142369638289,13.3226920741164,21.963688,66.741646,33.65545,33.65545,0.41627118,0.33493719,24.60141,1,1,7,2,2,0,0
1780397356.20694,1780397356.20399,52.5142347168158,13.3226924992802,21.9389,66.71686,33.65545,33.65545,0.41686285,0.3339147,24.60141,1,1,7,2,2,0,0
1780397356.40986,1780397356.40449,52.5142323707739,13.3226929542222,21.903198,66.68116,33.65545,33.65545,0.41737583,0.3344251,24.60141,1,1,7,2,2,0,0
1780397356.61033,1780397356.60498,52.5142301267181,13.3226932426016,21.875032,66.653,33.65545,33.65545,0.417681,0.33492175,24.60141,1,1,7,2,2,0,0
1780397356.81086,1780397356.80548,52.5142277990459,13.3226936662444,21.8488,66.62677,33.65545,33.65545,0.41789383,0.33392793,24.60141,1,1,7,2,2,0,0
1780397357.01132,1780397357.00597,52.5142254018679,13.3226940095641,21.831333,66.6093,33.65545,33.65545,0.41833916,0.334506,24.60141,1,1,7,2,2,0,0
1780397357.21184,1780397357.20646,52.5142232563369,13.3226944123096,21.81755,66.59552,33.65545,33.65545,0.4192203,0.335147,24.60141,1,1,7,2,2,0,0
1780397357.40248,1780397357.39693,52.5142211307877,13.3226945601444,21.808205,66.586174,33.65545,33.65545,0.41995388,0.3354365,24.60141,1,1,7,2,2,0,0
1780397357.60278,1780397357.59743,52.5142188562096,13.3226948717403,21.791483,66.56946,33.65545,33.65545,0.42110634,0.33453104,24.60141,1,1,7,2,2,0,0
1780397357.8133,1780397357.80794,52.5142162758296,13.322695070589,21.77777,66.55574,33.65545,33.65545,0.42267838,0.33549812,24.60141,1,1,7,2,2,0,0
1780397358.00405,1780397357.99841,52.5142137728153,13.3226954229343,21.755907,66.53388,33.65545,33.65545,0.42348927,0.33575842,24.60141,1,1,7,2,2,0,0
1780397358.20427,1780397358.19891,52.5142112244574,13.3226959067131,21.74116,66.51914,33.65545,33.65545,0.42483184,0.33492845,24.60141,1,1,7,2,2,0,0
1780397358.40476,1780397358.3994,52.5142089654929,13.3226962174645,21.730587,66.508575,33.65545,33.65545,0.4262559,0.33567783,24.60141,1,1,7,2,2,0,0
1780397358.60545,1780397358.59989,52.5142068478511,13.3226966817567,21.715538,66.49353,33.65545,33.65545,0.4283925,0.33681583,24.60141,1,1,7,2,2,0,0
1780397358.80577,1780397358.80039,52.5142048456321,13.3226972843213,21.70285,66.48085,33.65545,33.65545,0.43164948,0.3369796,24.60141,1,1,7,2,2,0,0
1780397359.00623,1780397359.00088,52.5142025114808,13.3226977939501,21.685532,66.46353,33.65545,33.65545,0.43595323,0.33910465,24.60141,1,1,7,2,2,0,0
1780397359.20692,1780397359.20138,52.5142002091098,13.3226982624829,21.676668,66.454666,33.65545,33.65545,0.44049203,0.3412277,24.60141,1,1,7,2,2,0,0
1780397359.40729,1780397359.40187,52.5141980505658,13.3226989374678,21.65839,66.436386,33.65545,33.65545,0.4442548,0.34142968,24.60141,1,1,7,2,2,0,0
1780397359.60783,1780397359.60236,52.5141957682837,13.3226995571302,21.644333,66.42233,33.65545,33.65545,0.44991085,0.34403387,24.60141,1,1,7,2,2,0,0
1780397359.8082,1780397359.80286,52.5141934971656,13.3227005287845,21.624294,66.4023,33.65545,33.65545,0.45660537,0.34710214,24.60141,1,1,7,2,2,0,0
1780397360.0087,1780397360.00335,52.5141912701787,13.3227011279283,21.614346,66.39235,33.65545,33.65545,0.46271533,0.34996518,24.60141,1,1,7,2,2,0,0
1780397360.2092,1780397360.20384,52.5141892319597,13.3227013995112,21.627777,66.40578,33.65545,33.65545,0.4697306,0.35129184,24.60141,1,1,7,2,2,0,0
1780397360.40972,1780397360.40434,52.5141873370714,13.3227018695218,21.636463,66.41446,33.65545,33.65545,0.4778128,0.35466683,24.60141,1,1,7,2,2,0,0
1780397360.61019,1780397360.60483,52.5141851005394,13.322702330803,21.637413,66.41541,33.65545,33.65545,0.48494375,0.35779625,24.60141,1,1,7,2,2,0,0
1780397360.81067,1780397360.80533,52.5141829510541,13.3227035103519,21.638098,66.4161,33.65545,33.65545,0.48730096,0.35777396,24.60141,1,1,7,2,2,0,0
1780397361.01117,1780397361.00582,52.5141808248244,13.3227043421406,21.651953,66.429955,33.65545,33.65545,0.4892921,0.35935536,24.60141,1,1,7,2,2,0,0
1780397361.21169,1780397361.20631,52.5141787842274,13.3227051529696,21.641413,66.41941,33.65545,33.65545,0.49305063,0.36137983,24.60141,1,1,7,2,2,0,0
1780397361.40217,1780397361.39678,52.5141770545131,13.3227055436961,21.657038,66.435036,33.65545,33.65545,0.49718294,0.3613375,24.60141,1,1,7,2,2,0,0
1780397361.60286,1780397361.59728,52.5141750980752,13.3227061420215,21.666426,66.44443,33.65545,33.65545,0.5032948,0.3640605,24.60141,1,1,7,2,2,0,0
1780397361.80311,1780397361.79777,52.5141731245891,13.3227073704467,21.653713,66.43172,33.65545,33.65545,0.51064926,0.36717087,24.60141,1,1,7,2,2,0,0
1780397362.01368,1780397362.00829,52.5141711629284,13.3227084025352,21.644043,66.42204,33.65545,33.65545,0.5163666,0.3680121,24.60141,1,1,7,2,2,0,0
1780397362.2043,1780397362.19876,52.5141693073068,13.3227087220284,21.661163,66.43916,33.65545,33.65545,0.5201375,0.36973488,24.60141,1,1,7,2,2,0,0
1780397362.4046,1780397362.39925,52.5141675193839,13.3227097913908,21.662735,66.440735,33.65545,33.65545,0.52631617,0.37242877,24.60141,1,1,7,2,2,0,0
1780397362.60513,1780397362.59975,52.5141658768891,13.3227112600777,21.65371,66.43171,33.65545,33.65545,0.5316755,0.37488064,24.60141,1,1,7,2,2,0,0
1780397362.80583,1780397362.80024,52.5141641149722,13.3227118272404,21.667847,66.44585,33.65545,33.65545,0.53879684,0.37570447,24.60141,1,1,7,2,2,0,0
1780397363.00608,1780397363.00073,52.5141625052103,13.3227120630428,21.689592,66.46759,33.65545,33.65545,0.5442154,0.37815472,24.60141,1,1,7,2,2,0,0
1780397363.20659,1780397363.20123,52.5141606581756,13.3227129665092,21.6871,66.4651,33.65545,33.65545,0.547317,0.3799091,24.60141,1,1,7,2,2,0,0
1780397363.40728,1780397363.40172,52.5141592584485,13.3227133902218,21.728254,66.506256,33.65545,33.65545,0.5502819,0.37933236,24.60141,1,1,7,2,2,0,0
1780397363.60764,1780397363.60221,52.5141576618401,13.3227145941585,21.735544,66.51354,33.65545,33.65545,0.5518966,0.38044083,24.60141,1,1,7,2,2,0,0
1780397363.80808,1780397363.80271,52.514155671262,13.3227153127686,21.752821,66.53082,33.65545,33.65545,0.5581037,0.38302806,24.60141,1,1,7,2,2,0,0
1780397364.00855,1780397364.0032,52.5141535156647,13.3227166904301,21.757572,66.53557,33.65545,33.65545,0.5619926,0.38249224,24.60141,1,1,7,2,2,0,0
1780397364.20911,1780397364.2037,52.5141515804643,13.3227172017192,21.800215,66.57822,33.65545,33.65545,0.565517,0.38395634,24.60141,1,1,7,2,2,0,0
1780397364.40205,1780397364.39417,52.5141499870311,13.3227162623388,21.876808,66.65481,33.65545,33.65545,0.5722919,0.3861977,24.60141,1,1,7,2,2,0,0
1780397364.60269,1780397364.59466,52.5141479071212,13.3227151966057,21.92295,66.70095,33.65545,33.65545,0.5804155,0.3891002,24.60141,1,1,7,2,2,0,0
1780397364.81307,1780397364.80518,52.5141457429367,13.3227157831508,21.941456,66.71945,33.65545,33.65545,0.589458,0.39012286,24.60141,1,1,7,2,2,0,0
1780397365.0035,1780397364.99565,52.5141438992672,13.3227165010017,21.948502,66.7265,33.65545,33.65545,0.60157186,0.3937209,24.60141,1,1,7,2,2,0,0
1780397365.20419,1780397365.19614,52.5141416730964,13.3227171663603,21.947546,66.72555,33.65545,33.65545,0.61575997,0.39794683,24.60141,1,1,7,2,2,0,0
1780397365.4045,1780397365.39663,52.5141395231069,13.3227176548742,21.950405,66.72841,33.65545,33.65545,0.6312217,0.39965317,24.60141,1,1,7,2,2,0,0
1780397365.60498,1780397365.59713,52.5141375353445,13.3227178449908,21.951843,66.72984,33.65545,33.65545,0.64815575,0.4039522,24.60141,1,1,7,2,2,0,0
1780397365.80572,1780397365.79762,52.5141354902535,13.3227178164881,21.951834,66.729836,33.65545,33.65545,0.66669804,0.40833238,24.60141,1,1,7,2,2,0,0
1780397366.006,1780397365.99812,52.5141336797165,13.3227178785953,21.95004,66.72804,33.65545,33.65545,0.68761486,0.41008303,24.60141,1,1,7,2,2,0,0
1780397366.20648,1780397366.19861,52.5141319370887,13.3227177693678,21.943968,66.72197,33.65545,33.65545,0.7091974,0.41453266,24.60141,1,1,7,2,2,0,0
1780397366.40714,1780397366.3991,52.5141302335093,13.3227179237082,21.93574,66.71374,33.65545,33.65545,0.73108906,0.41894627,24.60141,1,1,7,2,2,0,0
1780397366.6075,1780397366.5996,52.5141288262039,13.3227183373782,21.932604,66.7106,33.65545,33.65545,0.75448513,0.42043963,24.60141,1,1,7,2,2,0,0
1780397366.80795,1780397366.80009,52.5141271862306,13.3227186312043,21.927723,66.70572,33.65545,33.65545,0.7795791,0.42497736,24.60141,1,1,7,2,2,0,0
1780397367.00869,1780397367.00059,52.5141252999625,13.3227192179188,21.919064,66.69707,33.65545,33.65545,0.8060009,0.42953828,24.60141,1,1,7,2,2,0,0
1780397367.20897,1780397367.20108,52.5141235736776,13.322720043515,21.90805,66.68605,33.65545,33.65545,0.83179784,0.430709,24.60141,1,1,7,2,2,0,0
1780397367.40944,1780397367.40157,52.5141220232285,13.3227212602268,21.89107,66.66907,33.65545,33.65545,0.85968906,0.43512496,24.60141,1,1,7,2,2,0,0
1780397367.60995,1780397367.60207,52.5141206969584,13.3227228636377,21.868177,66.64618,33.65545,33.65545,0.8866136,0.4394558,24.60141,1,1,7,2,2,0,0
1780397367.81047,1780397367.80256,52.5141191543483,13.3227243343789,21.846292,66.62429,33.65545,33.65545,0.9083668,0.44005927,24.60141,1,1,7,2,2,0,0
1780397368.01097,1780397368.00306,52.5141174008064,13.322726000308,21.823511,66.60151,33.65545,33.65545,0.9283114,0.4439827,24.60141,1,1,7,2,2,0,0
1780397368.2114,1780397368.20355,52.514115575184,13.3227286941529,21.793428,66.57143,33.65545,33.65545,0.9495731,0.44792154,24.60141,1,1,7,2,2,0,0
1780397368.40187,1780397368.39402,52.514113838514,13.3227310065988,21.7693,66.5473,33.65545,33.65545,0.9676886,0.45117408,24.60141,1,1,7,2,2,0,0
1780397368.60236,1780397368.59451,52.5141122471655,13.3227339014031,21.74136,66.51936,33.65545,33.65545,0.9969292,0.45152822,24.60141,1,1,7,2,2,0,0
1780397368.80304,1780397368.79501,52.5141105417632,13.3227356495998,21.726585,66.504585,33.65545,33.65545,1.0326318,0.45566344,24.60141,1,1,7,2,2,0,0
1780397369.01344,1780397369.00553,52.5141087500269,13.322736840579,21.713514,66.491516,33.65545,33.65545,1.0746328,0.46046495,24.60141,1,1,7,2,2,0,0
1780397369.20389,1780397369.19599,52.5141070753428,13.3227379137442,21.700043,66.47804,33.65545,33.65545,1.1038617,0.4596873,24.60141,1,1,7,2,2,0,0
1780397369.40455,1780397369.39649,52.5141052396957,13.3227390125584,21.681732,66.45973,33.65545,33.65545,1.1225015,0.4630606,24.60141,1,1,7,2,2,0,0
1780397369.60483,1780397369.59698,52.5141036626431,13.3227403784567,21.665167,66.44317,33.65545,33.65545,1.1414428,0.46641037,24.60141,1,1,7,2,2,0,0
1780397369.80536,1780397369.79748,52.5141025482589,13.3227406321425,21.65772,66.43572,33.65545,33.65545,1.1589829,0.46555337,24.60141,1,1,7,2,2,0,0
1780397370.00601,1780397369.99797,52.5141006834557,13.3227407276721,21.643204,66.4212,33.65545,33.65545,1.1785454,0.4687898,24.60141,1,1,7,2,2,0,0
1780397370.20634,1780397370.19846,52.5140989266187,13.3227414886153,21.627203,66.405205,33.65545,33.65545,1.2031662,0.47211772,24.60141,1,1,7,2,2,0,0
1780397370.40685,1780397370.39896,52.5140974033318,13.3227428726722,21.612032,66.39003,33.65545,33.65545,1.226321,0.47108772,24.60141,1,1,7,2,2,0,0
1780397370.60755,1780397370.59945,52.5140958792066,13.3227441170932,21.593647,66.37164,33.65545,33.65545,1.2492752,0.47424257,24.60141,1,1,7,2,2,0,0
1780397370.80781,1780397370.79995,52.5140939449014,13.3227451313477,21.579653,66.35765,33.65545,33.65545,1.2666291,0.47723454,24.60141,1,1,7,2,2,0,0
1780397371.00829,1780397371.00044,52.5140919660611,13.3227464487145,21.55462,66.33262,33.65545,33.65545,1.2810493,0.48012024,24.60141,1,1,7,2,2,0,0
1780397371.20902,1780397371.20093,52.5140901088214,13.3227484717578,21.535158,66.313156,33.65545,33.65545,1.271904,0.4779072,24.60141,1,1,7,2,2,0,0
1780397371.40928,1780397371.40143,52.5140880916966,13.3227494552644,21.511591,66.28959,33.65545,33.65545,1.2660624,0.48009875,24.60141,1,1,7,2,2,0,0
1780397371.60978,1780397371.60192,52.5140864829735,13.3227514026312,21.482447,66.260445,33.65545,33.65545,1.2555047,0.48212773,24.60141,1,1,7,2,2,0,0
1780397371.81027,1780397371.80241,52.514084542345,13.3227529714807,21.467596,66.2456,33.65545,33.65545,1.2485462,0.47965384,24.60141,1,1,7,2,2,0,0
1780397372.01077,1780397372.00291,52.5140825965636,13.322755210316,21.446793,66.22479,33.65545,33.65545,1.2424796,0.48152664,24.60141,1,1,7,2,2,0,0
1780397372.21135,1780397372.2034,52.5140804311216,13.3227574897296,21.430748,66.208755,33.65545,33.65545,1.2334973,0.48312712,24.60141,1,1,7,2,2,0,0
