timestamp,error_m
1.780397905243615150e+09,9.973776459437361552e+01
1.780397905343674898e+09,9.972947710403805388e+01
1.780397905443600893e+09,9.971169839313721184e+01
1.780397905543414593e+09,9.970449954941437909e+01
1.780397905643250704e+09,9.967870905636274870e+01
1.780397905743166924e+09,9.970181542935689833e+01
1.780397905843091488e+09,9.966168083818033097e+01
1.780397905943042994e+09,9.961758210846691952e+01
1.780397906043101072e+09,9.957570006463392076e+01
1.780397906143226385e+09,9.954478456180402191e+01
1.780397906243435621e+09,9.950542241541073452e+01
1.780397906343643427e+09,9.945425654924916614e+01
1.780397906443750143e+09,9.939850292693701306e+01
1.780397906543702364e+09,9.932618076139434038e+01
1.780397906643673897e+09,9.925832610461527850e+01
1.780397906743542194e+09,9.919223039295880540e+01
1.780397906843422174e+09,9.912760415571109718e+01
1.780397906943290949e+09,9.905153319555132896e+01
1.780397907043115616e+09,9.898461179069654747e+01
1.780397907143066645e+09,9.892314357303889949e+01
1.780397907243189573e+09,9.884455869768770242e+01
1.780397907343364000e+09,9.876388355228037597e+01
1.780397907443458080e+09,9.867709150423678466e+01
1.780397907543467999e+09,9.873460493947793282e+01
1.780397907643488884e+09,9.863840364665838933e+01
1.780397907743531466e+09,9.854253465372988785e+01
1.780397907843667984e+09,9.844871041021269775e+01
1.780397907943842649e+09,9.835801174072791753e+01
1.780397908043807268e+09,9.827297239259964101e+01
1.780397908143712759e+09,9.818371625991689200e+01
1.780397908243607044e+09,9.809777103689143019e+01
1.780397908343459845e+09,9.800044296411230960e+01
1.780397908443440199e+09,9.791144464019396310e+01
1.780397908543572426e+09,9.782717474937577151e+01
1.780397908643736839e+09,9.775413330582303217e+01
